Year,State,Atkin05,Gini,RMeanDev,Theil
1928,Minnesota,0.28,0.55,0.81,0.86
1928,Mississippi,0.16,0.42,0.59,0.39
1928,Missouri,0.27,0.54,0.81,0.83
1928,Montana,0.17,0.42,0.61,0.47
1928,Nebraska,0.16,0.42,0.60,0.42
1928,Nevada,0.20,0.46,0.67,0.58
1928,New Hampshire,0.24,0.52,0.76,0.68
1928,New Jersey,0.28,0.55,0.83,0.97
1928,New Mexico,0.15,0.41,0.59,0.38
1928,New York,0.39,0.65,1.02,1.38
1928,North Carolina,0.29,0.55,0.82,1.03
1928,North Dakota,0.12,0.38,0.53,0.27
1928,Ohio,0.30,0.56,0.84,1.02
1928,Oklahoma,0.23,0.50,0.74,0.64
1928,Oregon,0.18,0.44,0.64,0.48
1928,Pennsylvania,0.30,0.57,0.86,0.99
1928,Rhode Island,0.31,0.59,0.91,0.94
1928,South Carolina,0.17,0.43,0.62,0.42
1928,South Dakota,0.13,0.38,0.54,0.30
1928,Tennessee,0.25,0.51,0.75,0.75
1928,Texas,0.19,0.45,0.64,0.55
1928,Utah,0.20,0.48,0.69,0.54
1928,Vermont,0.20,0.47,0.69,0.54
1928,Virginia,0.22,0.49,0.71,0.62
1928,Washington,0.16,0.42,0.62,0.44
1928,West Virginia,0.21,0.48,0.69,0.56
1928,Wisconsin,0.25,0.52,0.76,0.80
1928,Wyoming,0.14,0.40,0.58,0.36
1929,United States,0.30,0.57,0.85,1.03
1929,Alabama,0.19,0.46,0.67,0.52
1929,Arizona,0.18,0.45,0.64,0.52
1929,Arkansas,0.15,0.41,0.58,0.37
1929,California,0.24,0.51,0.75,0.68
1929,Colorado,0.22,0.49,0.71,0.60
1929,Connecticut,0.33,0.60,0.91,1.06
1929,Delaware,0.49,0.73,1.18,1.74
1929,District of Columbia,0.23,0.49,0.72,0.69
1929,Florida,0.29,0.55,0.80,0.95
1929,Georgia,0.19,0.46,0.66,0.51
1929,Idaho,0.09,0.32,0.44,0.21
1929,Illinois,0.29,0.56,0.84,0.96
1929,Indiana,0.23,0.49,0.72,0.71
1929,Iowa,0.18,0.44,0.63,0.52
1929,Kansas,0.17,0.43,0.61,0.43
1929,Kentucky,0.25,0.52,0.77,0.72
1929,Louisiana,0.18,0.45,0.63,0.49
1929,Maine,0.26,0.54,0.80,0.79
1929,Maryland,0.30,0.57,0.84,0.93
1929,Massachusetts,0.33,0.60,0.92,1.06
1929,Michigan,0.31,0.57,0.85,1.11
1929,Minnesota,0.25,0.53,0.78,0.73
1929,Mississippi,0.15,0.41,0.58,0.36
1929,Missouri,0.26,0.53,0.80,0.82
1929,Montana,0.16,0.42,0.61,0.46
1929,Nebraska,0.17,0.43,0.61,0.44
1929,Nevada,0.18,0.45,0.65,0.50
1929,New Hampshire,0.23,0.51,0.75,0.64
1929,New Jersey,0.28,0.54,0.81,0.91
1929,New Mexico,0.14,0.40,0.56,0.33
1929,New York,0.39,0.65,1.01,1.45
1929,North Carolina,0.24,0.51,0.73,0.73
1929,North Dakota,0.12,0.38,0.53,0.27
1929,Ohio,0.28,0.55,0.82,0.92
1929,Oklahoma,0.23,0.51,0.75,0.67
1929,Oregon,0.16,0.43,0.62,0.42
1929,Pennsylvania,0.31,0.58,0.87,1.06
1929,Rhode Island,0.32,0.60,0.91,0.98
1929,South Carolina,0.19,0.47,0.69,0.47
1929,South Dakota,0.16,0.41,0.57,0.41
1929,Tennessee,0.22,0.49,0.71,0.61
1929,Texas,0.20,0.46,0.65,0.59
1929,Utah,0.19,0.47,0.67,0.51
1929,Vermont,0.20,0.48,0.70,0.55
1929,Virginia,0.20,0.47,0.68,0.55
1929,Washington,0.19,0.44,0.62,0.66
1929,West Virginia,0.20,0.48,0.69,0.54
1929,Wisconsin,0.24,0.51,0.74,0.70
1929,Wyoming,0.13,0.39,0.55,0.30
1930,United States,0.23,0.50,0.72,0.71
1930,Alabama,0.17,0.43,0.61,0.44
1930,Arizona,0.15,0.40,0.56,0.41
1930,Arkansas,0.13,0.39,0.54,0.31
1930,California,0.20,0.46,0.67,0.54
1930,Colorado,0.20,0.47,0.66,0.56
1930,Connecticut,0.25,0.53,0.78,0.73
1930,Delaware,0.39,0.65,1.01,1.32
1930,District of Columbia,0.18,0.44,0.63,0.49
1930,Florida,0.22,0.49,0.69,0.61
1930,Georgia,0.16,0.43,0.60,0.41
1930,Idaho,0.09,0.33,0.47,0.20
1930,Illinois,0.23,0.50,0.73,0.69
1930,Indiana,0.19,0.46,0.66,0.55
1930,Iowa,0.16,0.42,0.59,0.42
1930,Kansas,0.16,0.43,0.60,0.39
1930,Kentucky,0.18,0.45,0.64,0.46
1930,Louisiana,0.15,0.41,0.57,0.37
1930,Maine,0.20,0.48,0.70,0.53
1930,Maryland,0.23,0.50,0.72,0.70
1930,Massachusetts,0.25,0.52,0.77,0.69
1930,Michigan,0.24,0.50,0.73,0.74
1930,Minnesota,0.20,0.47,0.68,0.52
1930,Mississippi,0.14,0.40,0.55,0.33
1930,Missouri,0.22,0.49,0.72,0.58
1930,Montana,0.13,0.38,0.54,0.32
1930,Nebraska,0.16,0.42,0.58,0.39
1930,Nevada,0.21,0.46,0.66,0.71
1930,New Hampshire,0.19,0.47,0.67,0.50
1930,New Jersey,0.21,0.47,0.68,0.63
1930,New Mexico,0.13,0.38,0.53,0.29
1930,New York,0.29,0.55,0.82,0.98
1930,North Carolina,0.23,0.49,0.69,0.71
1930,North Dakota,0.11,0.36,0.50,0.24
1930,Ohio,0.23,0.49,0.72,0.70
1930,Oklahoma,0.21,0.48,0.68,0.56
1930,Oregon,0.14,0.40,0.57,0.34
1930,Pennsylvania,0.25,0.52,0.76,0.76
1930,Rhode Island,0.25,0.53,0.79,0.72
1930,South Carolina,0.14,0.40,0.56,0.33
1930,South Dakota,0.13,0.38,0.53,0.28
1930,Tennessee,0.17,0.43,0.61,0.43
1930,Texas,0.18,0.44,0.61,0.51
1930,Utah,0.17,0.44,0.62,0.40
1930,Vermont,0.17,0.44,0.62,0.45
1930,Virginia,0.17,0.43,0.61,0.43
1930,Washington,0.14,0.39,0.54,0.39
1930,West Virginia,0.17,0.44,0.62,0.41
1930,Wisconsin,0.21,0.48,0.68,0.56
1930,Wyoming,0.12,0.38,0.54,0.28
1931,United States,0.20,0.47,0.66,0.59
1931,Alabama,0.16,0.42,0.59,0.38
1931,Arizona,0.13,0.38,0.53,0.31
1931,Arkansas,0.13,0.38,0.54,0.28
1931,California,0.18,0.45,0.64,0.48
1931,Colorado,0.19,0.45,0.64,0.51
1931,Connecticut,0.22,0.50,0.72,0.61
1931,Delaware,0.39,0.64,0.99,1.35
1931,District of Columbia,0.17,0.43,0.62,0.44
1931,Florida,0.23,0.49,0.68,0.71
1931,Georgia,0.15,0.41,0.57,0.38
1931,Idaho,0.08,0.30,0.44,0.16
1931,Illinois,0.20,0.46,0.66,0.60
1931,Indiana,0.17,0.43,0.61,0.45
1931,Iowa,0.15,0.41,0.58,0.38
1931,Kansas,0.16,0.42,0.59,0.41
1931,Kentucky,0.16,0.42,0.59,0.39
1931,Louisiana,0.14,0.40,0.55,0.33
1931,Maine,0.21,0.47,0.68,0.60
1931,Maryland,0.21,0.49,0.68,0.60
1931,Massachusetts,0.21,0.48,0.70,0.55
1931,Michigan,0.24,0.49,0.70,0.79
1931,Minnesota,0.18,0.45,0.64,0.44
1931,Mississippi,0.13,0.38,0.53,0.28
1931,Missouri,0.19,0.46,0.66,0.49
1931,Montana,0.11,0.36,0.51,0.29
1931,Nebraska,0.15,0.41,0.58,0.36
1931,Nevada,0.19,0.44,0.62,0.60
1931,New Hampshire,0.18,0.45,0.64,0.44
1931,New Jersey,0.19,0.45,0.64,0.54
1931,New Mexico,0.13,0.38,0.53,0.30
1931,New York,0.24,0.50,0.73,0.74
1931,North Carolina,0.23,0.48,0.67,0.71
1931,North Dakota,0.12,0.36,0.51,0.25
1931,Ohio,0.18,0.44,0.62,0.48
1931,Oklahoma,0.17,0.44,0.62,0.41
1931,Oregon,0.12,0.37,0.52,0.28
1931,Pennsylvania,0.22,0.49,0.70,0.65
1931,Rhode Island,0.23,0.50,0.73,0.63
1931,South Carolina,0.14,0.40,0.56,0.32
1931,South Dakota,0.13,0.39,0.55,0.30
1931,Tennessee,0.17,0.43,0.59,0.44
1931,Texas,0.17,0.42,0.59,0.45
1931,Utah,0.16,0.41,0.58,0.36
1931,Vermont,0.14,0.40,0.56,0.36
1931,Virginia,0.16,0.42,0.59,0.39
1931,Washington,0.12,0.36,0.51,0.30
1931,West Virginia,0.14,0.41,0.57,0.34
1931,Wisconsin,0.19,0.46,0.65,0.48
1931,Wyoming,0.11,0.35,0.51,0.24
1932,United States,0.19,0.45,0.63,0.53
1932,Alabama,0.14,0.39,0.53,0.33
1932,Arizona,0.10,0.34,0.47,0.23
1932,Arkansas,0.12,0.35,0.48,0.24
1932,California,0.17,0.42,0.59,0.44
1932,Colorado,0.17,0.42,0.59,0.43
1932,Connecticut,0.22,0.48,0.70,0.60
1932,Delaware,0.39,0.64,0.99,1.36
1932,District of Columbia,0.13,0.38,0.54,0.35
1932,Florida,0.20,0.45,0.62,0.55
1932,Georgia,0.16,0.41,0.56,0.41
1932,Idaho,0.08,0.30,0.43,0.16
1932,Illinois,0.18,0.44,0.63,0.51
1932,Indiana,0.15,0.40,0.55,0.39
1932,Iowa,0.12,0.36,0.49,0.28
1932,Kansas,0.16,0.41,0.57,0.39
1932,Kentucky,0.16,0.41,0.57,0.39
1932,Louisiana,0.14,0.39,0.54,0.35
1932,Maine,0.19,0.45,0.64,0.50
1932,Maryland,0.19,0.45,0.63,0.50
1932,Massachusetts,0.19,0.45,0.64,0.50
1932,Michigan,0.18,0.43,0.59,0.51
1932,Minnesota,0.17,0.43,0.61,0.43
1932,Mississippi,0.12,0.37,0.51,0.26
1932,Missouri,0.17,0.43,0.61,0.45
1932,Montana,0.11,0.34,0.47,0.29
1932,Nebraska,0.14,0.39,0.55,0.32
1932,Nevada,0.16,0.39,0.54,0.46
1932,New Hampshire,0.17,0.43,0.61,0.42
1932,New Jersey,0.18,0.44,0.61,0.52
1932,New Mexico,0.10,0.34,0.46,0.24
1932,New York,0.23,0.49,0.70,0.68
1932,North Carolina,0.24,0.48,0.67,0.80
1932,North Dakota,0.10,0.33,0.46,0.21
1932,Ohio,0.17,0.43,0.60,0.44
1932,Oklahoma,0.14,0.39,0.54,0.32
1932,Oregon,0.13,0.38,0.53,0.28
1932,Pennsylvania,0.20,0.46,0.66,0.57
1932,Rhode Island,0.22,0.49,0.70,0.64
1932,South Carolina,0.13,0.38,0.52,0.29
1932,South Dakota,0.12,0.36,0.50,0.26
1932,Tennessee,0.15,0.39,0.54,0.36
1932,Texas,0.15,0.40,0.54,0.39
1932,Utah,0.15,0.40,0.54,0.36
1932,Vermont,0.13,0.38,0.54,0.34
1932,Virginia,0.15,0.40,0.54,0.37
1932,Washington,0.11,0.35,0.50,0.25
1932,West Virginia,0.13,0.38,0.52,0.31
1932,Wisconsin,0.17,0.43,0.59,0.40
1932,Wyoming,0.10,0.34,0.47,0.22
1933,United States,0.21,0.46,0.65,0.59
1933,Alabama,0.15,0.40,0.54,0.39
1933,Arizona,0.11,0.35,0.49,0.25
1933,Arkansas,0.12,0.36,0.49,0.26
1933,California,0.18,0.44,0.61,0.49
1933,Colorado,0.18,0.44,0.61,0.46
1933,Connecticut,0.23,0.49,0.71,0.68
1933,Delaware,0.40,0.64,1.00,1.36
1933,District of Columbia,0.14,0.38,0.54,0.35
1933,Florida,0.20,0.46,0.63,0.57
1933,Georgia,0.16,0.41,0.57,0.40
1933,Idaho,0.08,0.31,0.45,0.18
1933,Illinois,0.21,0.47,0.67,0.64
1933,Indiana,0.17,0.41,0.58,0.46
1933,Iowa,0.15,0.39,0.55,0.35
1933,Kansas,0.15,0.40,0.56,0.33
1933,Kentucky,0.18,0.43,0.60,0.48
1933,Louisiana,0.14,0.38,0.53,0.33
1933,Maine,0.20,0.46,0.64,0.58
1933,Maryland,0.20,0.45,0.64,0.56
1933,Massachusetts,0.21,0.47,0.67,0.56
1933,Michigan,0.18,0.43,0.59,0.48
1933,Minnesota,0.18,0.44,0.62,0.48
1933,Mississippi,0.14,0.39,0.53,0.32
1933,Missouri,0.18,0.44,0.62,0.48
1933,Montana,0.10,0.33,0.46,0.24
1933,Nebraska,0.15,0.40,0.56,0.37
1933,Nevada,0.18,0.41,0.57,0.54
1933,New Hampshire,0.19,0.45,0.64,0.47
1933,New Jersey,0.20,0.45,0.63,0.58
1933,New Mexico,0.10,0.33,0.46,0.22
1933,New York,0.27,0.53,0.78,0.82
1933,North Carolina,0.22,0.45,0.63,0.71
1933,North Dakota,0.11,0.34,0.48,0.22
1933,Ohio,0.18,0.44,0.61,0.50
1933,Oklahoma,0.15,0.41,0.56,0.36
1933,Oregon,0.11,0.35,0.50,0.26
1933,Pennsylvania,0.21,0.47,0.66,0.58
1933,Rhode Island,0.23,0.50,0.72,0.64
1933,South Carolina,0.14,0.39,0.54,0.32
1933,South Dakota,0.14,0.38,0.53,0.31
1933,Tennessee,0.16,0.41,0.56,0.41
1933,Texas,0.16,0.41,0.56,0.40
1933,Utah,0.15,0.39,0.54,0.36
1933,Vermont,0.12,0.37,0.53,0.31
1933,Virginia,0.16,0.41,0.55,0.41
1933,Washington,0.11,0.34,0.48,0.25
1933,West Virginia,0.15,0.40,0.55,0.36
1933,Wisconsin,0.18,0.44,0.61,0.45
1933,Wyoming,0.15,0.39,0.54,0.44
1934,United States,0.19,0.46,0.65,0.54
1934,Alabama,0.14,0.39,0.54,0.33
1934,Arizona,0.11,0.35,0.48,0.24
1934,Arkansas,0.14,0.39,0.54,0.32
1934,California,0.17,0.43,0.61,0.45
1934,Colorado,0.18,0.44,0.61,0.48
1934,Connecticut,0.22,0.49,0.72,0.61
1934,Delaware,0.42,0.66,1.04,1.53
1934,District of Columbia,0.13,0.37,0.53,0.33
1934,Florida,0.21,0.47,0.67,0.61
1934,Georgia,0.16,0.42,0.58,0.40
1934,Idaho,0.09,0.33,0.46,0.21
1934,Illinois,0.18,0.45,0.64,0.50
1934,Indiana,0.18,0.43,0.61,0.50
1934,Iowa,0.15,0.41,0.57,0.36
1934,Kansas,0.15,0.41,0.58,0.35
1934,Kentucky,0.17,0.43,0.61,0.42
1934,Louisiana,0.15,0.40,0.56,0.34
1934,Maine,0.19,0.46,0.65,0.51
1934,Maryland,0.18,0.44,0.63,0.50
1934,Massachusetts,0.20,0.47,0.67,0.51
1934,Michigan,0.18,0.44,0.61,0.49
1934,Minnesota,0.18,0.44,0.63,0.45
1934,Mississippi,0.15,0.41,0.57,0.33
1934,Missouri,0.18,0.45,0.65,0.47
1934,Montana,0.10,0.33,0.46,0.23
1934,Nebraska,0.15,0.41,0.57,0.34
1934,Nevada,0.16,0.40,0.57,0.43
1934,New Hampshire,0.18,0.45,0.64,0.47
1934,New Jersey,0.18,0.44,0.62,0.54
1934,New Mexico,0.12,0.36,0.50,0.26
1934,New York,0.24,0.51,0.73,0.71
1934,North Carolina,0.21,0.46,0.65,0.65
1934,North Dakota,0.11,0.35,0.49,0.24
1934,Ohio,0.18,0.44,0.62,0.47
1934,Oklahoma,0.15,0.41,0.57,0.36
1934,Oregon,0.13,0.39,0.55,0.30
1934,Pennsylvania,0.20,0.47,0.67,0.57
1934,Rhode Island,0.23,0.49,0.72,0.64
1934,South Carolina,0.15,0.41,0.57,0.35
1934,South Dakota,0.13,0.37,0.52,0.28
1934,Tennessee,0.17,0.43,0.60,0.45
1934,Texas,0.16,0.42,0.59,0.41
1934,Utah,0.14,0.39,0.53,0.32
1934,Vermont,0.13,0.39,0.54,0.32
1934,Virginia,0.16,0.42,0.58,0.42
1934,Washington,0.12,0.37,0.53,0.29
1934,West Virginia,0.14,0.40,0.56,0.35
1934,Wisconsin,0.19,0.45,0.64,0.47
1934,Wyoming,0.14,0.38,0.53,0.40
1935,United States,0.20,0.46,0.66,0.56
1935,Alabama,0.14,0.39,0.53,0.33
1935,Arizona,0.12,0.36,0.50,0.27
1935,Arkansas,0.14,0.39,0.53,0.31
1935,California,0.17,0.43,0.61,0.45
1935,Colorado,0.19,0.45,0.64,0.50
1935,Connecticut,0.23,0.51,0.74,0.66
1935,Delaware,0.43,0.67,1.05,1.54
1935,District of Columbia,0.14,0.40,0.57,0.38
1935,Florida,0.23,0.49,0.71,0.68
1935,Georgia,0.16,0.41,0.57,0.40
1935,Idaho,0.09,0.33,0.46,0.20
1935,Illinois,0.20,0.46,0.67,0.54
1935,Indiana,0.17,0.43,0.60,0.48
1935,Iowa,0.15,0.40,0.56,0.36
1935,Kansas,0.14,0.40,0.56,0.33
1935,Kentucky,0.17,0.44,0.62,0.44
1935,Louisiana,0.15,0.41,0.57,0.36
1935,Maine,0.19,0.46,0.64,0.51
1935,Maryland,0.19,0.45,0.63,0.49
1935,Massachusetts,0.20,0.47,0.68,0.54
1935,Michigan,0.20,0.46,0.66,0.60
1935,Minnesota,0.18,0.45,0.64,0.46
1935,Mississippi,0.16,0.42,0.58,0.40
1935,Missouri,0.19,0.45,0.65,0.49
1935,Montana,0.10,0.34,0.47,0.25
1935,Nebraska,0.14,0.40,0.56,0.33
1935,Nevada,0.20,0.44,0.61,0.70
1935,New Hampshire,0.18,0.45,0.64,0.46
1935,New Jersey,0.20,0.46,0.65,0.60
1935,New Mexico,0.11,0.35,0.48,0.25
1935,New York,0.25,0.51,0.76,0.74
1935,North Carolina,0.21,0.46,0.65,0.61
1935,North Dakota,0.11,0.34,0.47,0.23
1935,Ohio,0.19,0.45,0.64,0.50
1935,Oklahoma,0.16,0.41,0.58,0.38
1935,Oregon,0.13,0.39,0.55,0.32
1935,Pennsylvania,0.20,0.46,0.66,0.56
1935,Rhode Island,0.23,0.50,0.73,0.65
1935,South Carolina,0.14,0.39,0.55,0.33
1935,South Dakota,0.13,0.37,0.52,0.29
1935,Tennessee,0.15,0.41,0.57,0.40
1935,Texas,0.17,0.43,0.59,0.50
1935,Utah,0.14,0.39,0.53,0.33
1935,Vermont,0.13,0.38,0.53,0.31
1935,Virginia,0.16,0.41,0.58,0.43
1935,Washington,0.12,0.36,0.50,0.28
1935,West Virginia,0.15,0.41,0.57,0.37
1935,Wisconsin,0.17,0.42,0.60,0.42
1935,Wyoming,0.14,0.38,0.54,0.37
1936,United States,0.22,0.49,0.71,0.63
1936,Alabama,0.16,0.43,0.60,0.41
1936,Arizona,0.13,0.38,0.53,0.33
1936,Arkansas,0.17,0.43,0.62,0.40
1936,California,0.20,0.47,0.68,0.53
1936,Colorado,0.21,0.48,0.69,0.60
1936,Connecticut,0.27,0.54,0.82,0.80
1936,Delaware,0.47,0.71,1.14,1.75
1936,District of Columbia,0.15,0.40,0.57,0.43
1936,Florida,0.27,0.54,0.80,0.80
1936,Georgia,0.19,0.46,0.66,0.51
1936,Idaho,0.10,0.34,0.48,0.23
1936,Illinois,0.22,0.49,0.72,0.62
1936,Indiana,0.19,0.45,0.65,0.53
1936,Iowa,0.16,0.42,0.59,0.40
1936,Kansas,0.16,0.41,0.58,0.37
1936,Kentucky,0.19,0.45,0.65,0.48
1936,Louisiana,0.19,0.46,0.66,0.52
1936,Maine,0.22,0.49,0.71,0.60
1936,Maryland,0.20,0.47,0.67,0.55
1936,Massachusetts,0.23,0.50,0.74,0.63
1936,Michigan,0.22,0.47,0.69,0.67
1936,Minnesota,0.20,0.47,0.69,0.53
1936,Mississippi,0.17,0.44,0.64,0.42
1936,Missouri,0.21,0.48,0.70,0.57
1936,Montana,0.11,0.35,0.49,0.26
1936,Nebraska,0.15,0.41,0.58,0.38
1936,Nevada,0.22,0.47,0.67,0.70
1936,New Hampshire,0.21,0.48,0.69,0.56
1936,New Jersey,0.21,0.47,0.68,0.60
1936,New Mexico,0.12,0.37,0.51,0.28
1936,New York,0.27,0.54,0.80,0.82
1936,North Carolina,0.22,0.49,0.70,0.65
1936,North Dakota,0.12,0.36,0.50,0.28
1936,Ohio,0.20,0.47,0.68,0.56
1936,Oklahoma,0.18,0.45,0.64,0.47
1936,Oregon,0.16,0.42,0.60,0.38
1936,Pennsylvania,0.23,0.49,0.72,0.67
1936,Rhode Island,0.25,0.52,0.78,0.73
1936,South Carolina,0.16,0.42,0.60,0.39
1936,South Dakota,0.13,0.38,0.52,0.29
1936,Tennessee,0.18,0.44,0.63,0.47
1936,Texas,0.18,0.45,0.63,0.48
1936,Utah,0.16,0.42,0.58,0.40
1936,Vermont,0.15,0.42,0.59,0.40
1936,Virginia,0.19,0.44,0.62,0.53
1936,Washington,0.15,0.40,0.56,0.36
1936,West Virginia,0.17,0.43,0.61,0.44
1936,Wisconsin,0.20,0.46,0.66,0.53
1936,Wyoming,0.15,0.39,0.55,0.41
1937,United States,0.20,0.46,0.66,0.56
1937,Alabama,0.16,0.42,0.59,0.40
1937,Arizona,0.12,0.36,0.50,0.29
1937,Arkansas,0.15,0.41,0.58,0.37
1937,California,0.18,0.44,0.63,0.48
1937,Colorado,0.20,0.46,0.66,0.57
1937,Connecticut,0.25,0.52,0.78,0.74
1937,Delaware,0.45,0.69,1.10,1.66
1937,District of Columbia,0.15,0.40,0.57,0.41
1937,Florida,0.26,0.53,0.78,0.77
1937,Georgia,0.17,0.43,0.60,0.44
1937,Idaho,0.09,0.33,0.47,0.21
1937,Illinois,0.20,0.47,0.67,0.57
1937,Indiana,0.17,0.43,0.60,0.46
1937,Iowa,0.15,0.41,0.57,0.38
1937,Kansas,0.16,0.41,0.57,0.38
1937,Kentucky,0.17,0.43,0.61,0.42
1937,Louisiana,0.17,0.43,0.61,0.44
1937,Maine,0.21,0.48,0.68,0.58
1937,Maryland,0.18,0.45,0.63,0.50
1937,Massachusetts,0.20,0.47,0.68,0.55
1937,Michigan,0.19,0.44,0.63,0.54
1937,Minnesota,0.18,0.44,0.63,0.47
1937,Mississippi,0.17,0.43,0.61,0.40
1937,Missouri,0.20,0.47,0.67,0.53
1937,Montana,0.10,0.33,0.45,0.23
1937,Nebraska,0.15,0.40,0.56,0.36
1937,Nevada,0.21,0.46,0.65,0.66
1937,New Hampshire,0.20,0.47,0.67,0.54
1937,New Jersey,0.19,0.45,0.64,0.54
1937,New Mexico,0.13,0.37,0.52,0.31
1937,New York,0.24,0.51,0.74,0.73
1937,North Carolina,0.21,0.48,0.69,0.61
1937,North Dakota,0.12,0.36,0.50,0.26
1937,Ohio,0.19,0.46,0.65,0.54
1937,Oklahoma,0.18,0.44,0.63,0.48
1937,Oregon,0.14,0.40,0.57,0.35
1937,Pennsylvania,0.19,0.44,0.63,0.54
1937,Rhode Island,0.23,0.50,0.73,0.66
1937,South Carolina,0.16,0.42,0.59,0.40
1937,South Dakota,0.12,0.37,0.51,0.27
1937,Tennessee,0.17,0.43,0.61,0.45
1937,Texas,0.17,0.43,0.60,0.44
1937,Utah,0.15,0.40,0.55,0.37
1937,Vermont,0.15,0.42,0.59,0.40
1937,Virginia,0.18,0.43,0.60,0.51
1937,Washington,0.14,0.39,0.55,0.34
1937,West Virginia,0.15,0.40,0.57,0.39
1937,Wisconsin,0.17,0.43,0.61,0.46
1937,Wyoming,0.13,0.38,0.53,0.36
1938,United States,0.17,0.47,0.64,0.48
1938,Alabama,0.14,0.43,0.58,0.33
1938,Arizona,0.11,0.41,0.54,0.25
1938,Arkansas,0.14,0.44,0.58,0.33
1938,California,0.16,0.47,0.63,0.45
1938,Colorado,0.18,0.48,0.65,0.50
1938,Connecticut,0.20,0.51,0.71,0.57
1938,Delaware,0.38,0.67,1.00,1.36
1938,District of Columbia,0.13,0.39,0.55,0.35
1938,Florida,0.24,0.57,0.77,0.75
1938,Georgia,0.15,0.44,0.59,0.39
1938,Idaho,0.09,0.37,0.51,0.19
1938,Illinois,0.17,0.46,0.63,0.47
1938,Indiana,0.15,0.43,0.59,0.39
1938,Iowa,0.13,0.42,0.57,0.31
1938,Kansas,0.14,0.46,0.61,0.33
1938,Kentucky,0.15,0.45,0.60,0.38
1938,Louisiana,0.14,0.44,0.59,0.37
1938,Maine,0.30,0.58,0.80,1.50
1938,Maryland,0.16,0.45,0.61,0.42
1938,Massachusetts,0.16,0.47,0.65,0.43
1938,Michigan,0.16,0.44,0.60,0.43
1938,Minnesota,0.15,0.43,0.60,0.39
1938,Mississippi,0.13,0.46,0.60,0.31
1938,Missouri,0.17,0.47,0.65,0.48
1938,Montana,0.09,0.35,0.48,0.22
1938,Nebraska,0.13,0.43,0.57,0.31
1938,Nevada,0.18,0.47,0.63,0.57
1938,New Hampshire,0.16,0.46,0.64,0.41
1938,New Jersey,0.16,0.45,0.62,0.45
1938,New Mexico,0.11,0.40,0.53,0.25
1938,New York,0.20,0.51,0.70,0.58
1938,North Carolina,0.18,0.47,0.64,0.49
1938,North Dakota,0.10,0.40,0.54,0.22
1938,Ohio,0.17,0.45,0.62,0.45
1938,Oklahoma,0.16,0.48,0.64,0.40
1938,Oregon,0.12,0.42,0.57,0.30
1938,Pennsylvania,0.16,0.44,0.60,0.44
1938,Rhode Island,0.18,0.49,0.67,0.49
1938,South Carolina,0.13,0.42,0.56,0.31
1938,South Dakota,0.11,0.42,0.56,0.25
1938,Tennessee,0.15,0.42,0.58,0.38
1938,Texas,0.16,0.46,0.61,0.43
1938,Utah,0.13,0.41,0.55,0.32
1938,Vermont,0.12,0.40,0.55,0.30
1938,Virginia,0.14,0.42,0.57,0.38
1938,Washington,0.11,0.38,0.53,0.25
1938,West Virginia,0.13,0.41,0.56,0.34
1938,Wisconsin,0.15,0.44,0.61,0.39
1938,Wyoming,0.11,0.41,0.55,0.26
1939,United States,0.16,0.44,0.61,0.45
1939,Alabama,0.13,0.41,0.56,0.32
1939,Arizona,0.10,0.38,0.52,0.25
1939,Arkansas,0.14,0.43,0.58,0.33
1939,California,0.14,0.43,0.58,0.35
1939,Colorado,0.16,0.44,0.60,0.42
1939,Connecticut,0.19,0.48,0.68,0.55
1939,Delaware,0.44,0.72,1.10,1.70
1939,District of Columbia,0.12,0.38,0.53,0.33
1939,Florida,0.21,0.53,0.73,0.63
1939,Georgia,0.15,0.42,0.58,0.38
1939,Idaho,0.10,0.37,0.53,0.22
1939,Illinois,0.16,0.43,0.60,0.44
1939,Indiana,0.15,0.41,0.57,0.40
1939,Iowa,0.13,0.41,0.56,0.31
1939,Kansas,0.12,0.43,0.58,0.29
1939,Kentucky,0.14,0.42,0.58,0.36
1939,Louisiana,0.14,0.43,0.59,0.37
1939,Maine,0.17,0.46,0.65,0.46
1939,Maryland,0.15,0.42,0.58,0.39
1939,Massachusetts,0.16,0.43,0.60,0.42
1939,Michigan,0.16,0.43,0.60,0.45
1939,Minnesota,0.15,0.42,0.58,0.39
1939,Mississippi,0.13,0.43,0.57,0.31
1939,Missouri,0.17,0.46,0.64,0.45
1939,Montana,0.09,0.34,0.46,0.22
1939,Nebraska,0.12,0.40,0.54,0.29
1939,Nevada,0.18,0.46,0.62,0.54
1939,New Hampshire,0.16,0.45,0.63,0.43
1939,New Jersey,0.15,0.42,0.58,0.43
1939,New Mexico,0.11,0.39,0.53,0.29
1939,New York,0.18,0.47,0.64,0.53
1939,North Carolina,0.18,0.47,0.66,0.52
1939,North Dakota,0.10,0.38,0.52,0.22
1939,Ohio,0.16,0.43,0.59,0.42
1939,Oklahoma,0.14,0.45,0.60,0.34
1939,Oregon,0.12,0.40,0.56,0.30
1939,Pennsylvania,0.17,0.45,0.63,0.51
1939,Rhode Island,0.19,0.47,0.66,0.53
1939,South Carolina,0.13,0.41,0.56,0.32
1939,South Dakota,0.11,0.40,0.56,0.27
1939,Tennessee,0.14,0.42,0.57,0.38
1939,Texas,0.14,0.43,0.58,0.35
1939,Utah,0.12,0.39,0.53,0.30
1939,Vermont,0.13,0.39,0.54,0.33
